# %ECSV 1.0
# ---
# datatype:
# - {name: time, unit: ns, datatype: float64}
# - {name: longitudinal, unit: V/pC, datatype: float64}
# - {name: dipole_x, unit: V/pC/m, datatype: float64}
# - {name: dipole_y, unit: V/pC/m, datatype: float64}
# meta: !!omap
# - {origin: CST and IW2D}
# - {author: Keon Hee Kim}
# - {date of production: 2026/05/15}
# - {comments: contributions from RW bellows BPMs RF cavities}
# schema: astropy-2.0
time longitudinal dipole_x dipole_y
3.1758637503816056e-01 1.5406788017938663e+02 -1.9785140723586674e+03 9.5019178703825958e+01
3.1768644426671999e-01 1.5448982097576359e+02 -2.0135367292493977e+03 8.2845743063337210e+01
3.1778651349527948e-01 1.5483591834292787e+02 -2.0491008192612071e+03 7.0574045822368163e+01
3.1788658272383891e-01 1.5510621746476232e+02 -2.0851808525690153e+03 5.8212357932325986e+01
3.1798665195239834e-01 1.5530083448240151e+02 -2.1217507340392776e+03 4.5769059950661870e+01
3.1808672118095782e-01 1.5541995597753805e+02 -2.1587837780164523e+03 3.3252636904786577e+01
3.1818679040951725e-01 1.5546383825664265e+02 -2.1962527235742755e+03 2.0671673096147309e+01
3.1828685963807668e-01 1.5543280645585563e+02 -2.2341297502165035e+03 8.0348468539657389e+00
3.1838692886663617e-01 1.5532725349447310e+02 -2.2723864940130925e+03 -4.6490747531079109e+00
3.1848699809519554e-01 1.5514763891187806e+02 -2.3109940641580429e+03 -1.7371241240335436e+01
3.1858706732375502e-01 1.5489448762779000e+02 -2.3499230599373545e+03 -3.0122724060102243e+01
3.1868713655231445e-01 1.5456838866848662e+02 -2.3891435880963377e+03 -4.2894521981477794e+01
3.1878720578087383e-01 1.5416999390178142e+02 -2.4286252805973882e+03 -5.5677566494574613e+01
3.1888727500943331e-01 1.5370001682091339e+02 -2.4683373127611671e+03 -6.8462727240127094e+01
3.1898734423799280e-01 1.5315923141224519e+02 -2.5082484217845972e+03 -8.1240817465999754e+01
3.1908741346655228e-01 1.5254847113391727e+02 -2.5483269256313065e+03 -9.4002599514146041e+01
3.1918748269511171e-01 1.5186862802294795e+02 -2.5885407422895451e+03 -1.0673879034200915e+02
3.1928755192367114e-01 1.5112065193722026e+02 -2.6288574093936891e+03 -1.1944006708316148e+02
3.1938762115223063e-01 1.5030554992715500e+02 -2.6692441042050541e+03 -1.3209707265195459e+02
3.1948769038079006e-01 1.4942438572039680e+02 -2.7096676639461239e+03 -1.4470042139610970e+02
3.1958775960934949e-01 1.4847827929237405e+02 -2.7500946064823643e+03 -1.5724070480062724e+02
3.1968782883790892e-01 1.4746840648685267e+02 -2.7904911513425418e+03 -1.6970849724446617e+02
3.1978789806646835e-01 1.4639599864424335e+02 -2.8308232410679611e+03 -1.8209436181009639e+02
3.1988796729502783e-01 1.4526234219187870e+02 -2.8710565628773916e+03 -1.9438885614364881e+02
3.1998803652358726e-01 1.4406877815002335e+02 -2.9111565706328970e+03 -2.0658253836149100e+02
3.2008810575214663e-01 1.4281670150998701e+02 -2.9510885070896556e+03 -2.1866597299707649e+02
3.2018817498070612e-01 1.4150756044623287e+02 -2.9908174264099507e+03 -2.3062973697979305e+02
3.2028824420926555e-01 1.4014285533230066e+02 -3.0303082169205131e+03 -2.4246442563620514e+02
3.2038831343782503e-01 1.3872413754013314e+02 -3.0695256240906406e+03 -2.5416065870279283e+02
3.2048838266638446e-01 1.3725300801325901e+02 -3.1084342737074217e+03 -2.6570908633852838e+02
3.2058845189494389e-01 1.3573111561540779e+02 -3.1469986952246604e+03 -2.7710039512557637e+02
3.2068852112350343e-01 1.3416015526680530e+02 -3.1851833452610254e+03 -2.8832531404638758e+02
3.2078859035206286e-01 1.3254186588976469e+02 -3.2229526312248049e+03 -2.9937462042647132e+02
3.2088865958062229e-01 1.3087802819277579e+02 -3.2602709350426421e+03 -3.1023914583304224e+02
3.2098872880918172e-01 1.2917046232767257e+02 -3.2971026369708734e+03 -3.2090978192106650e+02
3.2108879803774115e-01 1.2742102545724295e+02 -3.3334121394706463e+03 -3.3137748622018995e+02
3.2118886726630064e-01 1.2563160927119961e+02 -3.3691638911274526e+03 -3.4163328785708211e+02
3.2128893649486001e-01 1.2380413748644611e+02 -3.4043224105996906e+03 -3.5166829321009959e+02
3.2138900572341944e-01 1.2194056336391181e+02 -3.4388523105803724e+03 -3.6147369149415579e+02
3.2148907495197893e-01 1.2004286726901860e+02 -3.4727183217581883e+03 -3.7104076027528492e+02
3.2158914418053836e-01 1.1811305429677287e+02 -3.5058853167650750e+03 -3.8036087091546426e+02
3.2168921340909784e-01 1.1615315197610158e+02 -3.5383183340979481e+03 -3.8942549394901755e+02
3.2178928263765727e-01 1.1416520806183443e+02 -3.5699826020031132e+03 -3.9822620439261124e+02
3.2188935186621670e-01 1.1215128841715045e+02 -3.6008435623116879e+03 -4.0675468699094347e+02
3.2198942109477618e-01 1.1011347498461629e+02 -3.6308668942142776e+03 -4.1500274140034156e+02
3.2208949032333561e-01 1.0805386384025662e+02 -3.6600185379636587e+03 -4.2296228731242110e+02
3.2218955955189504e-01 1.0597456332263647e+02 -3.6882647184928096e+03 -4.3062536951938864e+02
3.2228962878045453e-01 1.0387769222729348e+02 -3.7155719689362468e+03 -4.3798416292241734e+02
3.2238969800901396e-01 1.0176537805624257e+02 -3.7419071540407372e+03 -4.4503097748359238e+02
3.2248976723757339e-01 9.9639755311989447e+01 -3.7672374934526133e+03 -4.5175826312186803e+02
3.2258983646613282e-01 9.7502963825812742e+01 -3.7915305848666480e+03 -4.5815861455234176e+02
3.2268990569469225e-01 9.5357147110301881e+01 -3.8147544270217932e+03 -4.6422477606784719e+02
3.2278997492325173e-01 9.3204450726420134e+01 -3.8368774425282236e+03 -4.6994964626109208e+02
3.2289004415181116e-01 9.1047020654592515e+01 -3.8578685005115140e+03 -4.7532628268697840e+02
3.2299011338037065e-01 8.8887001662583558e+01 -3.8776969390466165e+03 -4.8034790645144858e+02
3.2309018260893008e-01 8.6726535660069089e+01 -3.8963325873838453e+03 -4.8500790674273975e+02
3.2319025183748951e-01 8.4567760025506317e+01 -3.9137457879335334e+03 -4.8929984528533163e+02
3.2329032106604899e-01 8.2412805900723839e+01 -3.9299074179923045e+03 -4.9321746071288817e+02
3.2339039029460842e-01 8.0263796442228767e+01 -3.9447889111951622e+03 -4.9675467285794588e+02
3.2349045952316785e-01 7.8122845021230688e+01 -3.9583622786723340e+03 -4.9990558695039795e+02
3.2359052875172728e-01 7.5992053365926807e+01 -3.9706001298903720e+03 -5.0266449771753662e+02
3.2369059798028671e-01 7.3873509641863478e+01 -3.9814756931568363e+03 -5.0502589337805864e+02
3.2379066720884619e-01 7.1769286469009586e+01 -3.9909628357680481e+03 -5.0698445952216616e+02
3.2389073643740562e-01 6.9681438877534077e+01 -3.9990360837788339e+03 -5.0853508286971515e+02
3.2399080566596505e-01 6.7612002207754358e+01 -4.0056706413739994e+03 -5.0967285489850946e+02
3.2409087489452454e-01 6.5562989963241790e+01 -4.0108424098214573e+03 -5.1039307533512209e+02
3.2419094412308397e-01 6.3536391629347982e+01 -4.0145280059876059e+03 -5.1069125550108458e+02
3.2429101335164345e-01 6.1534170472035569e+01 -4.0167047803965534e+03 -5.1056312150798146e+02
3.2439108258020288e-01 5.9558261333914423e+01 -4.0173508348156224e+03 -5.1000461729578734e+02
3.2449115180876231e-01 5.7610568445298583e+01 -4.0164450393508923e+03 -5.0901190750970670e+02
3.2459122103732180e-01 5.5692963268174701e+01 -4.0139670490375743e+03 -5.0758138021176154e+02
3.2469129026588117e-01 5.3807282389913951e+01 -4.0098973199113407e+03 -5.0570964942435660e+02
3.2479135949444066e-01 5.1955325481604405e+01 -4.0042171245479121e+03 -5.0339355750404115e+02
3.2489142872300003e-01 5.0138853333194589e+01 -3.9969085670593518e+03 -5.0063017734453280e+02
3.2499149795155946e-01 4.8359585974302917e+01 -3.9879545975365118e+03 -4.9741681440888226e+02
3.2509156718011895e-01 4.6619200885993678e+01 -3.9773390259280200e+03 -4.9375100859125462e+02
3.2519163640867843e-01 4.4919331305184087e+01 -3.9650465353470063e+03 -4.8963053590937420e+02
3.2529170563723786e-01 4.3261564619904881e+01 -3.9510626947972737e+03 -4.8505341002890577e+02
3.2539177486579735e-01 4.1647440850747955e+01 -3.9353739713113250e+03 -4.8001788362139342e+02
3.2549184409435677e-01 4.0078451211475127e+01 -3.9179677414927196e+03 -4.7452244955730549e+02
3.2559191332291626e-01 3.8556036740338982e+01 -3.8988323024560141e+03 -4.6856584193590436e+02
3.2569198255147569e-01 3.7081586992979133e+01 -3.8779568821571993e+03 -4.6214703695336425e+02
3.2579205178003512e-01 3.5656438788090625e+01 -3.8553316491082314e+03 -4.5526525361063011e+02
3.2589212100859460e-01 3.4281874998162877e+01 -3.8309477214691960e+03 -4.4791995426228027e+02
3.2599219023715398e-01 3.2959123379493803e+01 -3.8047971755120184e+03 -4.4011084500758932e+02
3.2609225946571346e-01 3.1689355438178325e+01 -3.7768730534498054e+03 -4.3183787592494025e+02
3.2619232869427284e-01 3.0473685331713053e+01 -3.7471693706264869e+03 -4.2310124115076815e+02
3.2629239792283227e-01 2.9313168808984734e+01 -3.7156811220614054e+03 -4.1390137880421531e+02
3.2639246715139175e-01 2.8208802194569252e+01 -3.6824042883450147e+03 -4.0423897075912794e+02
3.2649253637995118e-01 2.7161521426081901e+01 -3.6473358408809927e+03 -3.9411494226485559e+02
3.2659260560851067e-01 2.6172201155727905e+01 -3.6104737464724872e+03 -3.8353046141814423e+02
3.2669267483707010e-01 2.5241653928812706e+01 -3.5718169712494660e+03 -3.7248693848834762e+02
3.2679274406562958e-01 2.4370629452757363e+01 -3.5313654839359524e+03 -3.6098602509889866e+02
3.2689281329418907e-01 2.3559813969845788e+01 -3.4891202584561943e+03 -3.4902961326817308e+02
3.2699288252274850e-01 2.2809829745565644e+01 -3.4450832758794681e+03 -3.3661983431321426e+02
3.2709295175130793e-01 2.2121234681899281e+01 -3.3992575257043718e+03 -3.2375905762017715e+02
3.2719302097986736e-01 2.1494522061389425e+01 -3.3516470064832629e+03 -3.1044988928521309e+02
3.2729309020842678e-01 2.0930120423424626e+01 -3.3022567257881742e+03 -2.9669517062959108e+02
3.2739315943698621e-01 2.0428393569164619e+01 -3.2510926995202690e+03 -2.8249797659274179e+02
3.2749322866554564e-01 1.9989640686188181e+01 -3.1981619505632066e+03 -2.6786161400602361e+02
3.2759329789410507e-01 1.9614096578683366e+01 -3.1434725067828954e+03 -2.5278961975000425e+02
3.2769336712266456e-01 1.9301931984131322e+01 -3.0870333983733876e+03 -2.3728575879660281e+02
3.2779343635122399e-01 1.9053253953444646e+01 -3.0288546545497884e+03 -2.2135402213692356e+02
3.2789350557978347e-01 1.8868106268718456e+01 -2.9689472995874453e+03 -2.0499862459429573e+02
3.2799357480834290e-01 1.8746469871445690e+01 -2.9073233482065343e+03 -1.8822400252103964e+02
3.2809364403690233e-01 1.8688263274496347e+01 -2.8439958003001720e+03 -1.7103481137633423e+02
3.2819371326546182e-01 1.8693342933440572e+01 -2.7789786350033801e+03 -1.5343592318148544e+02
3.2829378249402125e-01 1.8761503556892350e+01 -2.7122868041005377e+03 -1.3543242384828886e+02
3.2839385172258068e-01 1.8892478341339977e+01 -2.6439362247683889e+03 -1.1702961037548164e+02
3.2849392095114016e-01 1.9085939123098655e+01 -2.5739437716510242e+03 -9.8232987907815840e+01
3.2859399017969954e-01 1.9341496448176674e+01 -2.5023272682656957e+03 -7.9048266652891712e+01
3.2869405940825902e-01 1.9658699569495941e+01 -2.4291054777370232e+03 -5.9481358650775078e+01
3.2879412863681845e-01 2.0037036389477421e+01 -2.3542980928602724e+03 -3.9538374392775637e+01
3.2889419786537788e-01 2.0475933373901384e+01 -2.2779257254943077e+03 -1.9225619286520583e+01
3.2899426709393736e-01 2.0974755469600964e+01 -2.2000098952880526e+03 1.4504100336519343e+00
3.2909433632249679e-01 2.1532806063430034e+01 -2.1205730177462633e+03 2.2483029550259445e+01
3.2919440555105628e-01 2.2149327022639220e+01 -2.0396383916416603e+03 4.3865371857814608e+01
3.2929447477961571e-01 2.2823498857000011e+01 -1.9572301857845896e+03 6.5590390304711960e+01
3.2939454400817514e-01 2.3554441040646971e+01 -1.8733734251620510e+03 8.7650863275566437e+01
3.2949461323673462e-01 2.4341212526671317e+01 -1.7880939764607560e+03 1.1003939860573408e+02
3.2959468246529405e-01 2.5182812480266399e+01 -1.7014185329917104e+03 1.3274843811806406e+02
3.2969475169385343e-01 2.6078181247120924e+01 -1.6133745990326731e+03 1.5577026227148218e+02
3.2979482092241291e-01 2.7026201563293672e+01 -1.5239904736091037e+03 1.7909699490951732e+02
3.2989489015097234e-01 2.8025700001699967e+01 -1.4332952337318816e+03 2.0272060809744963e+02
3.2999495937953183e-01 2.9075448639341072e+01 -1.3413187171121920e+03 2.2663292703654611e+02
3.3009502860809126e-01 3.0174166919198726e+01 -1.2480915043724726e+03 2.5082563504490531e+02
3.3019509783665069e-01 3.1320523672099540e+01 -1.1536449007712233e+03 2.7529027859573591e+02
3.3029516706521017e-01 3.2513139257326728e+01 -1.0580109174593686e+03 3.0001827240513722e+02
3.3039523629376960e-01 3.3750587776844327e+01 -9.6122225228339892e+02 3.2500090456353337e+02
3.3049530552232909e-01 3.5031399316946818e+01 -8.6331227014898354e+02 3.5022934170681111e+02
3.3059537475088852e-01 3.6354062172936800e+01 -7.6431498295786332e+02 3.7569463422492743e+02
3.3069544397944795e-01 3.7717025017029371e+01 -6.6426502912815010e+02 4.0138772150786690e+02
3.3079551320800743e-01 3.9118698976535185e+01 -5.6319765270899859e+02 4.2729943722979465e+02
3.3089558243656686e-01 4.0557459598146067e+01 -4.6114868209669322e+02 4.5342051467425188e+02
3.3099565166512623e-01 4.2031648683953492e+01 -3.5815450836142071e+02 4.7974159210329253e+02
3.3109572089368566e-01 4.3539575995083965e+01 -2.5425206319281585e+02 5.0625321817409701e+02
3.3119579012224509e-01 4.5079520828744251e+01 -1.4947879647246066e+02 5.3294585740653747e+02
3.3129585935080463e-01 4.6649733483298874e+01 -4.3872653483084235e+01 5.5980989570446150e+02
3.3139592857936406e-01 4.8248436633271147e+01 6.2527948235718696e+01 5.8683564593280175e+02
3.3149599780792349e-01 4.9873826641325302e+01 1.6968414237252387e+02 6.1401335355105959e+02
3.3159606703648298e-01 5.1524074837289298e+01 2.7755663765673978e+02 6.4133320230263701e+02
3.3169613626504241e-01 5.3197328794922427e+01 3.8610574198421830e+02 6.6878531995804019e+02
3.3179620549360189e-01 5.4891713635678329e+01 4.9529138683739620e+02 6.9635978410798748e+02
3.3189627472216132e-01 5.6605333385526293e+01 6.0507315198401534e+02 7.2404662800207404e+02
3.3199634395072075e-01 5.8336272406216338e+01 7.1541029043134824e+02 7.5183584642601102e+02
3.3209641317928024e-01 6.0082596917056179e+01 8.2626175361777177e+02 7.7971740161095329e+02
3.3219648240783961e-01 6.1842356617468070e+01 9.3758621681816101e+02 8.0768122916658353e+02
3.3229655163639904e-01 6.3613586415104827e+01 1.0493421047408954e+03 8.3571724402957830e+02
3.3239662086495847e-01 6.5394308259327403e+01 1.1614876172931627e+03 8.6381534641866551e+02
3.3249669009351790e-01 6.7182533075824310e+01 1.2739807554915981e+03 8.9196542778753246e+02
3.3259675932207738e-01 6.8976262795082221e+01 1.3867793474954358e+03 9.2015737676704362e+02
3.3269682855063681e-01 7.0773492465431644e+01 1.4998410747386029e+03 9.4838108508818891e+02
3.3279689777919624e-01 7.2572212440307879e+01 1.6131234981372293e+03 9.7662645347756632e+02
3.3289696700775578e-01 7.4370410629059819e+01 1.7265840843521555e+03 1.0048833975182297e+03
3.3299703623631521e-01 7.6166074800708913e+01 1.8401802320820675e+03 1.0331418534681707e+03
3.3309710546487470e-01 7.7957194930407141e+01 1.9538692983674803e+03 1.0613917840301744e+03
3.3319717469343413e-01 7.9741765578569698e+01 2.0676086248827946e+03 1.0896231840664661e+03
3.3329724392199356e-01 8.1517788292669863e+01 2.1813555641969224e+03 1.1178260862527663e+03
3.3339731315055304e-01 8.3283274021353023e+01 2.2950675059818373e+03 1.1459905666665327e+03
3.3349738237911236e-01 8.5036245529825464e+01 2.4087019031492187e+03 1.1741067503048366e+03
3.3359745160767185e-01 8.6774739804544311e+01 2.5222162978968290e+03 1.2021648165282011e+03
3.3369752083623128e-01 8.8496810434219142e+01 2.6355683476462532e+03 1.2301550044272644e+03
3.3379759006479071e-01 9.0200529953236241e+01 2.7487158508544981e+03 1.2580676181099575e+03
3.3389765929335019e-01 9.1883992133144801e+01 2.8616167726837534e+03 1.2858930319079132e+03
3.3399772852190962e-01 9.3545314207918906e+01 2.9742292705124878e+03 1.3136216955011939e+03
3.3409779775046905e-01 9.5182639019637932e+01 3.0865117192746784e+03 1.3412441389618598e+03
3.3419786697902854e-01 9.6794137072917380e+01 3.1984227366116565e+03 1.3687509777168864e+03
3.3429793620758796e-01 9.8378008489082717e+01 3.3099212078248952e+03 1.3961329174323005e+03
3.3439800543614745e-01 9.9932484854384498e+01 3.4209663106158023e+03 1.4233807588201494e+03
3.3449807466470688e-01 1.0145583096043654e+02 3.5315175396003451e+03 1.4504854023705282e+03
3.3459814389326636e-01 1.0294634643925005e+02 3.6415347305875425e+03 1.4774378530111610e+03
3.3469821312182574e-01 1.0440236729920861e+02 3.7509780846075687e+03 1.5042292246960751e+03
3.3479828235038517e-01 1.0582226737207048e+02 3.8598081916784899e+03 1.5308507449253730e+03
3.3489835157894465e-01 1.0720445968395134e+02 3.9679860542981396e+03 1.5572937591970197e+03
3.3499842080750408e-01 1.0854739776522416e+02 4.0754731106474278e+03 1.5835497353909625e+03
3.3509849003606351e-01 1.0984957691505488e+02 4.1822312574921352e+03 1.6096102680853910e+03
3.3519855926462300e-01 1.1110953543587311e+02 4.2882228727661550e+03 1.6354670828033293e+03
3.3529862849318243e-01 1.1232585585154411e+02 4.3934108378237388e+03 1.6611120401881556e+03
3.3539869772174186e-01 1.1349716612033666e+02 4.4977585593425802e+03 1.6865371401046787e+03
3.3549876695030134e-01 1.1462214085045588e+02 4.6012299908622317e+03 1.7117345256624662e+03
3.3559883617886077e-01 1.1569950252197168e+02 4.7037896539414414e+03 1.7366964871575451e+03
3.3569890540742026e-01 1.1672802271495172e+02 4.8054026589172718e+03 1.7614154659280453e+03
3.3579897463597969e-01 1.1770652333966324e+02 4.9060347252499296e+03 1.7858840581194843e+03
3.3589904386453912e-01 1.1863387786128072e+02 5.0056522014367692e+03 1.8100950183552072e+03
3.3599911309309854e-01 1.1950901250873878e+02 5.1042220844790181e+03 1.8340412633075430e+03
3.3609918232165797e-01 1.2033090745550945e+02 5.2017120388871917e+03 1.8577158751659874e+03
3.3619925155021746e-01 1.2109859795912635e+02 5.2980904152084413e+03 1.8811121049981700e+03
3.3629932077877689e-01 1.2181117544637041e+02 5.3933262680638400e+03 1.9042233760008191e+03
3.3639939000733632e-01 1.2246778853201323e+02 5.4873893736805203e+03 1.9270432866372855e+03
3.3649945923589580e-01 1.2306764396085028e+02 5.5802502469062156e+03 1.9495656136590817e+03
3.3659952846445523e-01 1.2361000746527222e+02 5.6718801576949545e+03 1.9717843150092813e+03
3.3669959769301466e-01 1.2409420453357615e+02 5.7622511470505688e+03 1.9936935326051869e+03
3.3679966692157415e-01 1.2451962108748893e+02 5.8513360424177508e+03 2.0152875949984300e+03
3.3689973615013358e-01 1.2488570407071472e+02 5.9391084725098908e+03 2.0365610199104920e+03
3.3699980537869306e-01 1.2519196195349132e+02 6.0255428815619871e+03 2.0575085166412218e+03
3.3709987460725249e-01 1.2543796516103411e+02 6.1106145429997632e+03 2.0781249883484716e+03
3.3719994383581181e-01 1.2562334643613238e+02 6.1942995725124356e+03 2.0984055341957737e+03
3.3730001306437130e-01 1.2574779316119215e+02 6.2765747537010884e+03 2.1183454063198442e+03
3.3740008229293078e-01 1.2581103711054155e+02 6.3574172897689996e+03 2.1379399496620053e+03
3.3750015152149027e-01 1.2581293401928774e+02 6.4368066880997803e+03 2.1571850544847748e+03
3.3760022075004970e-01 1.2575336877978879e+02 6.5147225537785098e+03 2.1760766231413982e+03
3.3770028997860913e-01 1.2563228986552981e+02 6.5911453902681042e+03 2.1946107626533590e+03
3.3780035920716861e-01 1.2544970955571726e+02 6.6660566087008101e+03 2.2127837860015725e+03
3.3790042843572804e-01 1.2520570416871372e+02 6.7394385365063881e+03 2.2305922132622845e+03
3.3800049766428747e-01 1.2490041430523601e+02 6.8112744253697483e+03 2.2480327725845646e+03
3.3810056689284695e-01 1.2453404509775694e+02 6.8815484585103477e+03 2.2651024010063843e+03
3.3820063612140638e-01 1.2410686645784460e+02 6.9502457572768335e+03 2.2817982451069247e+03
3.3830070534996587e-01 1.2361921330848362e+02 7.0173523870528288e+03 2.2981176614938904e+03
3.3840077457852524e-01 1.2307148578410531e+02 7.0828553624687675e+03 2.3140582171249175e+03
3.3850084380708462e-01 1.2246414937738712e+02 7.1467426519190503e+03 2.3296176894640230e+03
3.3860091303564410e-01 1.2179773500915263e+02 7.2090031813831311e+03 2.3447940664746902e+03
3.3870098226420353e-01 1.2107283899621622e+02 7.2696268375516984e+03 2.3595855464526030e+03
3.3880105149276302e-01 1.2029012289194877e+02 7.3286044702610880e+03 2.3739905377024302e+03
3.3890112072132245e-01 1.1945031317578693e+02 7.3859278942399169e+03 2.3880076580640252e+03
3.3900118994988188e-01 1.1855420077098637e+02 7.4415898901741120e+03 2.4016357342946453e+03
3.3910125917844142e-01 1.1760264037444098e+02 7.4955842050974334e+03 2.4148738013145489e+03
3.3920132840700085e-01 1.1659654958832854e+02 7.5479055521148812e+03 2.4277211013237688e+03
3.3930139763556028e-01 1.1553690785021270e+02 7.5985496094692271e+03 2.4401770827986343e+03
3.3940146686411976e-01 1.1442475516597388e+02 7.6475130189582769e+03 2.4522413993758955e+03
3.3950153609267919e-01 1.1326119065776165e+02 7.6947933837133305e+03 2.4639139086325308e+03
3.3960160532123862e-01 1.1204737094692621e+02 7.7403892653468665e+03 2.4751946707681291e+03
3.3970167454979799e-01 1.1078450839886384e+02 7.7843001804780488e+03 2.4860839471959212e+03
3.3980174377835742e-01 1.0947386926256901e+02 7.8265265966435190e+03 2.4965821990471736e+03
3.3990181300691691e-01 1.0811677174195128e+02 7.8670699275988745e+03 2.5066900855918866e+03
3.4000188223547634e-01 1.0671458403827036e+02 7.9059325280166586e+03 2.5164084625774326e+03
3.4010195146403582e-01 1.0526872240327715e+02 7.9431176875834853e+03 2.5257383804846600e+03
3.4020202069259525e-01 1.0378064924048365e+02 7.9786296244991836e+03 2.5346810826996002e+03
3.4030208992115468e-01 1.0225187128770015e+02 8.0124734783788190e+03 2.5432380035972892e+03
3.4040215914971417e-01 1.0068393790760575e+02 8.0446553025576268e+03 2.5514107665328775e+03
3.4050222837827360e-01 9.9078439505005775e+01 8.0751820557991823e+03 2.5592011817345387e+03
3.4060229760683308e-01 9.7437006080144187e+01 8.1040615934055941e+03 2.5666112440918059e+03
3.4070236683539257e-01 9.5761305917333118e+01 8.1313026577303544e+03 2.5736431308332399e+03
3.4080243606395194e-01 9.4053044398135228e+01 8.1569148680937078e+03 2.5802991990873775e+03
3.4090250529251143e-01 9.2313962918755664e+01 8.1809087101027390e+03 2.5865819833219598e+03
3.4100257452107080e-01 9.0545837883029492e+01 8.2032955243794386e+03 2.5924941926575839e+03
3.4110264374963023e-01 8.8750479735872688e+01 8.2240874947018456e+03 2.5980387080534256e+03
3.4120271297818972e-01 8.6929731997786604e+01 8.2432976355657211e+03 2.6032185793645435e+03
3.4130278220674914e-01 8.5085470259248041e+01 8.2609397791765296e+03 2.6080370222722827e+03
3.4140285143530863e-01 8.3219601094748725e+01 8.2770285618835242e+03 2.6124974150911394e+03
3.4150292066386806e-01 8.1334060859748377e+01 8.2915794100703151e+03 2.6166032954574594e+03
3.4160298989242749e-01 7.9430814339669951e+01 8.3046085255178441e+03 2.6203583569069356e+03
3.4170305912098697e-01 7.7511853227795100e+01 8.3161328702579503e+03 2.6237664453493612e+03
3.4180312834954640e-01 7.5579194418048246e+01 8.3261701509364593e+03 2.6268315554499868e+03
3.4190319757810589e-01 7.3634878108449271e+01 8.3347388027059587e+03 2.6295578269275056e+03
3.4200326680666532e-01 7.1680965720757825e+01 8.3418579726687512e+03 2.6319495407788168e+03
3.4210333603522469e-01 6.9719537650988002e+01 8.3475475028903711e+03 2.6340111154403794e+03
3.4220340526378418e-01 6.7752690873209872e+01 8.3518279130037881e+03 2.6357471028953823e+03
3.4230347449234361e-01 6.5782536425097874e+01 8.3547203824235548e+03 2.6371621847348606e+03
3.4240354372090304e-01 6.3811196807659414e+01 8.3562467321881777e+03 2.6382611681797011e+03
3.4250361294946252e-01 6.1840803333153787e+01 8.3564294064478709e+03 2.6390489820690714e+03
3.4260368217802195e-01 5.9873493454846795e+01 8.3552914536135631e+03 2.6395306728193364e+03
3.4270375140658144e-01 5.7911408109657387e+01 8.3528565071818903e+03 2.6397114003561587e+03
3.4280382063514087e-01 5.5956689100787003e+01 8.3491487662498075e+03 2.6395964340211640e+03
3.4290388986370030e-01 5.4011476542166093e+01 8.3441929757315665e+03 2.6391911484535121e+03
3.4300395909225978e-01 5.2077906380772021e+01 8.3380144062900908e+03 2.6385010194457768e+03
3.4310402832081921e-01 5.0158108007021994e+01 8.3306388339944187e+03 2.6375316197730176e+03
3.4320409754937869e-01 4.8254201957967140e+01 8.3220925197146116e+03 2.6362886149934934e+03
3.4330416677793807e-01 4.6368297713343367e+01 8.3124021882655998e+03 2.6347777592193970e+03
3.4340423600649750e-01 4.4502491580908838e+01 8.3015950073115891e+03 2.6330048908559979e+03
3.4350430523505693e-01 4.2658864665092580e+01 8.2896985660430473e+03 2.6309759283078724e+03
3.4360437446361641e-01 4.0839480911680795e+01 8.2767408536388211e+03 2.6286968656511704e+03
3.4370444369217584e-01 3.9046385221020799e+01 8.2627502375261611e+03 2.6261737682712787e+03
3.4380451292073533e-01 3.7281601622804118e+01 8.2477554414522983e+03 2.6234127684656823e+03
3.4390458214929476e-01 3.5547131506461284e+01 8.2317855233813643e+03 2.6204200610121729e+03
3.4400465137785424e-01 3.3844951902461546e+01 8.2148698532313174e+03 2.6172018987030583e+03
3.4410472060641367e-01 3.2177013810818664e+01 8.1970380904655267e+03 2.6137645878463204e+03
3.4420478983497310e-01 3.0545240573836054e+01 8.1783201615545240e+03 2.6101144837350921e+03
3.4430485906353259e-01 2.8951526290281137e+01 8.1587462373235903e+03 2.6062579860872343e+03
3.4440492829209202e-01 2.7397734267766481e+01 8.1383467102024460e+03 2.6022015344571691e+03
3.4450499752065145e-01 2.5885695509180749e+01 8.1171521713935736e+03 2.5979516036225955e+03
3.4460506674921088e-01 2.4417207227718166e+01 8.0951933879766793e+03 2.5935146989492955e+03
3.4470513597777025e-01 2.2994031383550947e+01 8.0725012799666047e+03 2.5888973517377030e+03
3.4480520520632973e-01 2.1617893233887585e+01 8.0491068973436859e+03 2.5841061145557101e+03
3.4490527443488916e-01 2.0290479887113349e+01 8.0250413970751624e+03 2.5791475565627175e+03
3.4500534366344865e-01 1.9013438851371859e+01 8.0003360201475007e+03 2.5740282588306909e+03
3.4510541289200808e-01 1.7788376568375696e+01 7.9750220686300390e+03 2.5687548096686833e+03
3.4520548212056756e-01 1.6616856924524967e+01 7.9491308827906360e+03 2.5633337999577657e+03
3.4530555134912705e-01 1.5500399733637622e+01 7.9226938182848235e+03 2.5577718185039257e+03
3.4540562057768648e-01 1.4440479188551421e+01 7.8957422234395535e+03 2.5520754474166429e+03
3.4550568980624591e-01 1.3438522282432388e+01 7.8683074166534207e+03 2.5462512575211576e+03
3.4560575903480539e-01 1.2495907204494159e+01 7.8404206639347367e+03 2.5403058038123017e+03
