# Freq(GHz) Re(Z) Im(Z)
4.880000e+00 1.536792e+04 1.393854e+03
4.890000e+00 1.535911e+04 1.586388e+03
4.900000e+00 1.535625e+04 1.778025e+03
4.910000e+00 1.535930e+04 1.968563e+03
4.920000e+00 1.536818e+04 2.157755e+03
4.930000e+00 1.538280e+04 2.345362e+03
4.940000e+00 1.540299e+04 2.531092e+03
4.950000e+00 1.542877e+04 2.714825e+03
4.960000e+00 1.546004e+04 2.896359e+03
4.970000e+00 1.549670e+04 3.075484e+03
4.980000e+00 1.553863e+04 3.252017e+03
4.990000e+00 1.558572e+04 3.425747e+03
5.000000e+00 1.563782e+04 3.596487e+03
5.010000e+00 1.569481e+04 3.764059e+03
5.020000e+00 1.575655e+04 3.928280e+03
5.030000e+00 1.582287e+04 4.088980e+03
5.040000e+00 1.589363e+04 4.245995e+03
5.050000e+00 1.596866e+04 4.399168e+03
5.060000e+00 1.604779e+04 4.548347e+03
5.070000e+00 1.613086e+04 4.693389e+03
5.080000e+00 1.621767e+04 4.834155e+03
5.090000e+00 1.630804e+04 4.970519e+03
5.100000e+00 1.640166e+04 5.102226e+03
5.110000e+00 1.649846e+04 5.229298e+03
5.120000e+00 1.659825e+04 5.351630e+03
5.130000e+00 1.670147e+04 5.469819e+03
5.140000e+00 1.680785e+04 5.583695e+03
5.150000e+00 1.691660e+04 5.692570e+03
5.160000e+00 1.702752e+04 5.796371e+03
5.170000e+00 1.714039e+04 5.895039e+03
5.180000e+00 1.725501e+04 5.988517e+03
5.190000e+00 1.737115e+04 6.076764e+03
5.200000e+00 1.748861e+04 6.159744e+03
5.210000e+00 1.760716e+04 6.237430e+03
5.220000e+00 1.772659e+04 6.309804e+03
5.230000e+00 1.784668e+04 6.376859e+03
5.240000e+00 1.796722e+04 6.438592e+03
5.250000e+00 1.808799e+04 6.495014e+03
5.260000e+00 1.820874e+04 6.546098e+03
5.270000e+00 1.832920e+04 6.591822e+03
5.280000e+00 1.844926e+04 6.632312e+03
5.290000e+00 1.856870e+04 6.667612e+03
5.300000e+00 1.868732e+04 6.697773e+03
